updated,,,A2,A3,A4,A5
22:28:32,2.048,0.000,3.050,2.893,0.367,2.439
22:28:27,2.087,0.000,3.060,2.893,0.362,2.370
22:28:22,1.945,0.000,3.060,2.898,0.362,2.248
22:28:17,2.058,0.000,3.050,2.898,0.362,2.454
22:28:12,2.107,0.000,3.055,2.889,0.357,2.390
22:28:07,2.092,0.000,3.050,2.889,0.362,2.405
22:28:02,2.048,0.000,3.065,2.903,0.357,2.346
22:27:57,1.945,0.000,3.065,2.879,0.362,2.243
22:27:52,2.067,0.000,3.055,2.893,0.362,2.405
22:27:47,2.111,0.000,3.060,2.889,0.362,2.370
22:27:42,2.072,0.000,3.060,2.879,0.362,2.414
22:27:37,1.984,0.000,3.069,2.879,0.362,2.302
22:27:32,2.146,0.000,3.055,2.903,0.357,2.414
22:27:27,2.175,0.000,3.055,2.889,0.362,2.400
22:27:22,2.033,0.000,3.050,2.898,0.362,2.380
22:27:17,1.984,0.000,3.060,2.879,0.362,2.336
22:27:12,2.009,0.000,3.060,2.869,0.367,2.346
22:27:07,2.023,0.000,3.065,2.898,0.362,2.366
22:27:02,1.994,0.000,3.055,2.898,0.371,2.380
22:26:57,2.082,0.000,3.060,2.893,0.371,2.361
22:26:52,2.043,0.000,3.040,2.893,0.371,2.273
22:26:47,2.077,0.000,3.060,2.908,0.371,2.370
22:26:42,1.984,0.000,3.060,2.898,0.371,2.375
22:26:37,2.043,0.000,3.055,2.898,0.367,2.361
22:26:32,1.979,0.000,3.050,2.893,0.371,2.341
22:26:27,1.911,0.000,3.060,2.874,0.371,2.336
22:26:22,2.121,0.000,3.055,2.898,0.367,2.385
22:26:17,2.082,0.000,3.055,2.903,0.371,2.351
22:26:12,2.102,0.000,3.065,2.898,0.367,2.317
22:26:07,2.004,0.000,3.055,2.903,0.376,2.341
22:26:02,1.989,0.000,3.055,2.898,0.376,2.341
22:25:57,2.058,0.000,3.055,2.898,0.376,2.287
22:25:52,2.033,0.000,3.055,2.928,0.367,2.341
22:25:47,1.931,0.000,3.055,2.898,0.381,2.326
22:25:42,2.048,0.000,3.045,2.889,0.371,2.336
22:25:37,1.960,0.000,3.050,2.889,0.367,2.346
22:25:32,2.072,0.000,3.065,2.884,0.371,2.361
22:25:27,1.989,0.000,3.050,2.879,0.371,2.278
22:25:22,2.009,0.000,3.060,2.898,0.371,2.356
22:25:17,2.063,0.000,3.060,2.898,0.371,2.370
22:25:12,1.950,0.000,3.040,2.893,0.362,2.331
22:25:07,2.111,0.000,3.060,2.879,0.371,2.366
22:25:02,2.053,0.000,3.060,2.893,0.371,2.361
22:24:57,2.058,0.000,3.050,2.893,0.367,2.366
22:24:51,1.989,0.000,3.055,2.889,0.367,2.380
22:24:47,2.102,0.000,3.055,2.889,0.367,2.336
22:24:42,2.028,0.000,3.065,2.884,0.371,2.351
22:24:37,2.136,0.000,3.060,2.903,0.367,2.385
22:24:32,2.160,0.000,3.065,2.903,0.367,2.390
22:24:27,2.038,0.000,3.050,2.889,0.357,2.390
22:24:22,2.048,0.000,3.045,2.884,0.362,2.307
22:24:17,1.970,0.000,3.055,2.903,0.362,2.414
22:24:12,2.180,0.000,3.060,2.893,0.357,2.405
22:24:07,2.077,0.000,3.060,2.903,0.357,2.390
22:24:02,2.067,0.000,3.060,2.889,0.362,2.400
22:23:57,1.931,0.000,3.060,2.898,0.357,2.219
22:23:52,2.048,0.000,3.045,2.898,0.357,2.385
22:23:47,2.126,0.000,3.069,2.903,0.367,2.385
22:23:42,2.023,0.000,3.065,2.898,0.362,2.361
22:23:37,1.984,0.000,3.069,2.889,0.367,2.292
22:23:32,2.014,0.000,3.045,2.879,0.362,2.400
22:23:27,2.043,0.000,3.045,2.898,0.362,2.424
22:23:22,2.077,0.000,3.055,2.903,0.357,2.405
22:23:17,2.170,0.000,3.060,2.893,0.362,2.395
22:23:12,1.989,0.000,3.065,2.889,0.362,2.258
22:23:07,2.092,0.000,3.055,2.893,0.362,2.414
22:23:02,2.058,0.000,3.060,2.884,0.352,2.405
22:22:57,2.082,0.000,3.060,2.903,0.362,2.390
22:22:52,2.102,0.000,3.069,2.898,0.362,2.312
22:22:47,2.063,0.000,3.050,2.874,0.357,2.390
22:22:42,2.175,0.000,3.050,2.893,0.357,2.395
22:22:37,2.121,0.000,3.060,2.908,0.357,2.424
22:22:32,2.092,0.000,3.060,2.903,0.362,2.366
22:22:27,2.009,0.000,3.079,2.903,0.362,2.278
22:22:22,2.043,0.000,3.055,2.893,0.357,2.434
22:22:17,2.170,0.000,3.060,2.893,0.362,2.429
22:22:12,2.190,0.000,3.060,2.893,0.362,2.439
22:22:07,2.087,0.000,3.060,2.879,0.362,2.424
22:22:02,2.087,0.000,3.045,2.898,0.362,2.424
22:21:57,2.097,0.000,3.060,2.898,0.362,2.410
22:21:52,2.165,0.000,3.050,2.893,0.362,2.414
22:21:47,2.146,0.000,3.055,2.898,0.362,2.400
22:21:42,2.077,0.000,3.060,2.869,0.367,2.414
22:21:37,2.155,0.000,3.065,2.898,0.367,2.429
22:21:32,2.092,0.000,3.060,2.908,0.371,2.390
22:21:27,2.175,0.000,3.050,2.893,0.362,2.370
22:21:22,1.984,0.000,3.060,2.884,0.371,2.302
22:21:17,2.146,0.000,3.055,2.889,0.367,2.370
22:21:12,2.111,0.000,3.055,2.893,0.371,2.375
22:21:07,2.014,0.000,3.065,2.893,0.371,2.390
22:21:02,2.107,0.000,3.060,2.884,0.371,2.302
22:20:57,1.887,0.000,3.060,2.874,0.367,2.195
22:20:52,2.038,0.000,3.045,2.893,0.371,2.375
22:20:47,2.067,0.000,3.060,2.908,0.367,2.410
22:20:42,2.082,0.000,3.060,2.898,0.367,2.385
22:20:37,1.979,0.000,3.060,2.874,0.367,2.287
22:20:32,2.019,0.000,3.045,2.889,0.367,2.366
22:20:27,2.014,0.000,3.065,2.898,0.367,2.385
22:20:22,2.043,0.000,3.065,2.903,0.367,2.380
22:20:17,2.111,0.000,3.055,2.898,0.362,2.400
22:20:12,1.965,0.000,3.060,2.874,0.352,2.361
22:20:07,2.107,0.000,3.060,2.889,0.362,2.390
22:20:02,2.043,0.000,3.055,2.898,0.357,2.429
22:19:57,2.058,0.000,3.055,2.898,0.362,2.390
22:19:52,2.053,0.000,3.069,2.903,0.362,2.297
22:19:47,2.092,0.000,3.060,2.893,0.362,2.424
22:19:42,2.175,0.000,3.060,2.893,0.352,2.424
22:19:37,2.092,0.000,3.065,2.889,0.352,2.400
22:19:32,2.063,0.000,3.065,2.908,0.347,2.356
22:19:27,2.195,0.000,3.069,2.889,0.347,2.424
22:19:22,2.102,0.000,3.055,2.908,0.357,2.424
22:19:17,2.038,0.000,3.050,2.893,0.357,2.400
22:19:12,2.014,0.000,3.055,2.889,0.352,2.385
22:19:07,2.102,0.000,3.065,2.908,0.357,2.410
22:19:02,2.087,0.000,3.050,2.898,0.347,2.419
22:18:57,2.126,0.000,3.050,2.898,0.347,2.429
22:18:52,2.048,0.000,3.055,2.884,0.352,2.449
22:18:47,2.019,0.000,3.045,2.893,0.347,2.356
22:18:42,2.082,0.000,3.074,2.884,0.352,2.424
22:18:37,2.116,0.000,3.065,2.903,0.352,2.444
22:18:32,2.121,0.000,3.060,2.898,0.347,2.424
22:18:27,2.033,0.000,3.050,2.898,0.352,2.385
22:18:22,2.048,0.000,3.055,2.884,0.352,2.268
22:18:17,2.043,0.000,3.060,2.903,0.347,2.439
22:18:12,2.077,0.000,3.065,2.898,0.352,2.458
22:18:07,2.082,0.000,3.065,2.898,0.352,2.424
22:18:02,2.160,0.000,3.050,2.898,0.347,2.424
22:17:57,2.033,0.000,3.065,2.879,0.347,2.449
22:17:52,2.087,0.000,3.060,2.903,0.352,2.434
22:17:47,2.087,0.000,3.055,2.898,0.352,2.444
22:17:42,2.097,0.000,3.055,2.889,0.352,2.439
22:17:37,2.067,0.000,3.055,2.893,0.337,2.434
22:17:32,2.165,0.000,3.050,2.898,0.342,2.454
22:17:27,2.214,0.000,3.055,2.898,0.347,2.454
22:17:22,2.063,0.000,3.050,2.903,0.347,2.444
22:17:17,2.214,0.000,3.055,2.874,0.347,2.400
22:17:12,2.195,0.000,3.055,2.864,0.352,2.380
22:17:07,2.224,0.000,3.060,2.898,0.352,2.454
22:17:02,2.204,0.000,3.060,2.898,0.352,2.468
22:16:57,2.160,0.000,3.065,2.898,0.352,2.424
22:16:52,2.072,0.000,3.050,2.869,0.347,2.468
22:16:47,2.195,0.000,3.050,2.893,0.347,2.458
22:16:42,2.165,0.000,3.055,2.889,0.352,2.454
22:16:37,2.111,0.000,3.069,2.898,0.352,2.405
22:16:32,2.151,0.000,3.050,2.923,0.342,2.356
22:16:27,2.058,0.000,3.065,2.913,0.352,2.336
22:16:22,2.111,0.000,3.055,2.893,0.347,2.483
22:16:17,2.107,0.000,3.050,2.884,0.352,2.493
22:16:12,2.063,0.000,3.050,2.893,0.352,2.458
22:16:07,2.204,0.000,3.065,2.884,0.337,2.463
22:16:02,2.170,0.000,3.065,2.889,0.352,2.473
22:15:57,2.141,0.000,3.050,2.898,0.342,2.493
22:15:52,2.165,0.000,3.040,2.898,0.342,2.488
22:15:47,2.072,0.000,3.055,2.903,0.342,2.463
22:15:42,2.111,0.000,3.060,2.898,0.337,2.292
22:15:37,2.165,0.000,3.065,2.898,0.342,2.483
22:15:32,2.224,0.000,3.055,2.898,0.352,2.468
22:15:27,2.185,0.000,3.060,2.893,0.347,2.444
22:15:22,1.994,0.000,3.050,2.898,0.342,2.292
22:15:17,2.097,0.000,3.060,2.903,0.352,2.458
22:15:12,2.072,0.000,3.060,2.893,0.352,2.478
22:15:07,2.107,0.000,3.060,2.898,0.352,2.439
22:15:02,2.067,0.000,3.045,2.874,0.352,2.414
22:14:57,1.916,0.000,3.055,2.889,0.347,2.268
22:14:52,2.111,0.000,3.060,2.903,0.347,2.429
22:14:47,2.111,0.000,3.060,2.893,0.347,2.439
22:14:42,2.067,0.000,3.050,2.898,0.342,2.449
22:14:37,1.950,0.000,3.045,2.893,0.342,2.307
22:14:32,2.141,0.000,3.050,2.893,0.342,2.419
22:14:27,2.160,0.000,3.060,2.898,0.352,2.419
22:14:22,2.077,0.000,3.060,2.903,0.352,2.390
22:14:17,2.058,0.000,3.065,2.879,0.347,2.400
22:14:12,2.033,0.000,3.065,2.893,0.352,2.385
22:14:07,2.033,0.000,3.045,2.889,0.352,2.390
22:14:02,2.126,0.000,3.055,2.893,0.357,2.410
22:13:57,2.063,0.000,3.065,2.889,0.357,2.405
22:13:52,2.058,0.000,3.060,2.893,0.352,2.297
22:13:47,2.014,0.000,3.050,2.893,0.352,2.385
22:13:42,2.053,0.000,3.055,2.889,0.352,2.410
22:13:37,2.165,0.000,3.055,2.903,0.352,2.395
22:13:32,2.126,0.000,3.060,2.898,0.347,2.351
22:13:27,2.151,0.000,3.055,2.874,0.342,2.390
22:13:22,2.165,0.000,3.055,2.898,0.347,2.395
22:13:17,2.077,0.000,3.050,2.898,0.352,2.414
22:13:12,2.043,0.000,3.055,2.898,0.347,2.419
22:13:07,2.038,0.000,3.060,2.889,0.347,2.380
22:13:02,2.053,0.000,3.060,2.898,0.347,2.219
22:12:57,2.146,0.000,3.045,2.903,0.352,2.439
22:12:52,2.087,0.000,3.050,2.898,0.347,2.419
22:12:47,2.048,0.000,3.065,2.903,0.342,2.390
22:12:42,2.072,0.000,3.065,2.879,0.347,2.248
22:12:37,2.063,0.000,3.045,2.898,0.342,2.434
22:12:32,2.116,0.000,3.055,2.889,0.342,2.449
22:12:27,2.126,0.000,3.050,2.893,0.337,2.449
22:12:22,2.116,0.000,3.065,2.898,0.347,2.361
22:12:17,1.940,0.000,3.065,2.893,0.342,2.380
22:12:12,2.146,0.000,3.055,2.898,0.342,2.463
22:12:07,2.131,0.000,3.060,2.889,0.342,2.449
22:12:02,2.077,0.000,3.055,2.903,0.352,2.454
22:11:57,2.107,0.000,3.065,2.893,0.352,2.439
22:11:52,2.195,0.000,3.065,2.898,0.352,2.449
22:11:47,2.058,0.000,3.060,2.893,0.352,2.454
22:11:42,2.077,0.000,3.050,2.898,0.347,2.463
22:11:37,2.219,0.000,3.050,2.879,0.347,2.444
22:11:32,2.058,0.000,3.055,2.874,0.347,2.439
22:11:27,2.204,0.000,3.060,2.893,0.347,2.449
22:11:22,2.092,0.000,3.050,2.903,0.347,2.468
22:11:17,2.209,0.000,3.050,2.893,0.347,2.414
22:11:12,2.102,0.000,3.055,2.879,0.347,2.463
22:11:07,2.190,0.000,3.060,2.884,0.347,2.463
22:11:02,2.121,0.000,3.065,2.908,0.347,2.449
22:10:57,2.155,0.000,3.050,2.903,0.347,2.434
22:10:52,2.097,0.000,3.055,2.874,0.352,2.429
22:10:47,1.970,0.000,3.045,2.893,0.342,2.287
22:10:42,2.067,0.000,3.055,2.898,0.342,2.468
22:10:37,2.151,0.000,3.065,2.903,0.352,2.478
22:10:32,2.053,0.000,3.060,2.898,0.347,2.454
22:10:27,2.053,0.000,3.060,2.884,0.347,2.429
22:10:22,2.116,0.000,3.050,2.893,0.357,2.439
22:10:17,2.131,0.000,3.055,2.903,0.357,2.434
22:10:12,2.067,0.000,3.055,2.898,0.347,2.449
22:10:07,2.053,0.000,3.065,2.893,0.357,2.424
22:10:02,2.107,0.000,3.055,2.879,0.347,2.395
22:09:57,2.097,0.000,3.040,2.898,0.352,2.444
22:09:52,2.116,0.000,3.055,2.898,0.347,2.444
22:09:47,2.155,0.000,3.069,2.903,0.347,2.419
22:09:42,2.033,0.000,3.069,2.908,0.347,2.322
22:09:37,2.160,0.000,3.050,2.898,0.357,2.429
22:09:32,2.180,0.000,3.060,2.903,0.357,2.419
22:09:27,2.175,0.000,3.050,2.893,0.347,2.414
22:09:22,2.111,0.000,3.055,2.908,0.347,2.444
22:09:17,2.077,0.000,3.065,2.893,0.347,2.444
22:09:12,2.063,0.000,3.055,2.893,0.347,2.434
22:09:07,2.028,0.000,3.060,2.889,0.342,2.346
22:09:02,1.955,0.000,3.050,2.889,0.337,2.473
22:08:57,2.077,0.000,3.055,2.893,0.337,2.463
22:08:52,2.234,0.000,3.060,2.893,0.337,2.463
22:08:47,2.004,0.000,3.060,2.889,0.352,2.375
22:08:42,1.970,0.000,3.055,2.864,0.332,2.366
22:08:37,2.087,0.000,3.065,2.893,0.347,2.444
22:08:32,2.146,0.000,3.065,2.898,0.342,2.478
22:08:27,2.190,0.000,3.060,2.898,0.342,2.434
22:08:22,1.984,0.000,3.065,2.908,0.352,2.351
22:08:17,2.204,0.000,3.055,2.889,0.337,2.458
22:08:12,2.126,0.000,3.060,2.893,0.342,2.454
22:08:07,2.097,0.000,3.060,2.908,0.342,2.458
22:08:02,2.111,0.000,3.060,2.898,0.337,2.385
22:07:57,2.131,0.000,3.065,2.879,0.347,2.434
22:07:52,2.175,0.000,3.050,2.893,0.342,2.468
22:07:47,2.072,0.000,3.050,2.893,0.342,2.444
22:07:42,2.102,0.000,3.060,2.908,0.342,2.375
22:07:37,1.979,0.000,3.050,2.864,0.342,2.473
22:07:32,2.175,0.000,3.050,2.903,0.347,2.434
22:07:27,2.136,0.000,3.050,2.893,0.347,2.439
22:07:22,2.072,0.000,3.050,2.898,0.347,2.370
22:07:17,2.067,0.000,3.060,2.879,0.352,2.419
22:07:12,2.190,0.000,3.060,2.903,0.352,2.434
22:07:07,2.058,0.000,3.065,2.908,0.357,2.424
22:07:02,2.048,0.000,3.050,2.893,0.347,2.390
22:06:57,2.038,0.000,3.060,2.898,0.352,2.283
22:06:52,1.901,0.000,3.069,2.898,0.352,2.346
22:06:47,2.097,0.000,3.060,2.903,0.352,2.419
22:06:42,2.063,0.000,3.040,2.903,0.357,2.414
22:06:37,2.043,0.000,3.050,2.889,0.347,2.414
22:06:32,2.053,0.000,3.060,2.884,0.352,2.400
22:06:27,2.043,0.000,3.050,2.898,0.347,2.405
22:06:22,2.102,0.000,3.065,2.908,0.337,2.375
22:06:17,2.107,0.000,3.060,2.893,0.342,2.419
22:06:12,2.009,0.000,3.060,2.889,0.342,2.356
22:06:07,2.116,0.000,3.040,2.874,0.342,2.424
22:06:02,2.111,0.000,3.065,2.898,0.342,2.405
22:05:57,2.180,0.000,3.055,2.942,0.342,2.424
22:05:52,2.043,0.000,3.060,2.898,0.342,2.385
22:05:47,1.984,0.000,3.055,2.893,0.337,2.307
22:05:42,2.048,0.000,3.055,2.889,0.342,2.395
22:05:37,2.170,0.000,3.055,2.903,0.347,2.400
22:05:32,2.043,0.000,3.055,2.908,0.337,2.395
22:05:27,2.082,0.000,3.055,2.923,0.352,2.370
22:05:22,2.092,0.000,3.050,2.874,0.342,2.390
22:05:17,2.072,0.000,3.050,2.889,0.352,2.410
22:05:12,2.092,0.000,3.050,2.898,0.347,2.395
22:05:07,2.063,0.000,3.069,2.903,0.352,2.400
22:05:02,2.151,0.000,3.055,2.903,0.347,2.405
22:04:57,2.092,0.000,3.045,2.889,0.352,2.405
22:04:52,2.033,0.000,3.055,2.893,0.352,2.424
22:04:47,2.043,0.000,3.055,2.903,0.347,2.331
22:04:42,1.935,0.000,3.055,2.898,0.347,2.380
22:04:37,2.170,0.000,3.065,2.893,0.347,2.429
22:04:32,2.097,0.000,3.060,2.893,0.337,2.429
22:04:27,2.087,0.000,3.055,2.893,0.342,2.429
22:04:22,2.082,0.000,3.050,2.893,0.342,2.424
22:04:17,2.209,0.000,3.060,2.903,0.342,2.468
22:04:12,2.136,0.000,3.060,2.908,0.342,2.463
22:04:07,2.165,0.000,3.050,2.889,0.337,2.439
22:04:02,2.185,0.000,3.055,2.893,0.352,2.434
22:03:57,2.116,0.000,3.065,2.903,0.347,2.444
22:03:52,2.136,0.000,3.060,2.908,0.352,2.449
22:03:47,2.063,0.000,3.065,2.903,0.347,2.434
22:03:42,2.058,0.000,3.055,2.903,0.342,2.439
22:03:37,2.067,0.000,3.045,2.898,0.352,2.454
22:03:32,2.077,0.000,3.050,2.898,0.337,2.449
22:03:27,2.087,0.000,3.060,2.903,0.337,2.454
22:03:22,2.209,0.000,3.050,2.898,0.332,2.463
22:03:17,2.102,0.000,3.055,2.898,0.337,2.473
22:03:12,2.204,0.000,3.045,2.898,0.337,2.493
22:03:07,2.209,0.000,3.055,2.903,0.332,2.444
22:03:02,2.111,0.000,3.055,2.903,0.332,2.463
22:02:57,2.151,0.000,3.050,2.893,0.323,2.498
22:02:52,2.165,0.000,3.060,2.898,0.332,2.478
22:02:47,2.107,0.000,3.050,2.898,0.318,2.454
22:02:42,2.146,0.000,3.055,2.893,0.332,2.468
22:02:37,2.097,0.000,3.104,2.898,0.332,2.493
22:02:32,2.116,0.000,3.065,2.903,0.327,2.483
22:02:27,2.209,0.000,3.055,2.893,0.332,2.493
22:02:22,2.195,0.000,3.055,2.893,0.327,2.458
22:02:17,2.180,0.000,3.050,2.903,0.332,2.463
22:02:12,2.126,0.000,3.069,2.898,0.332,2.483
22:02:07,2.214,0.000,3.065,2.903,0.337,2.458
22:02:02,2.077,0.000,3.069,2.908,0.337,2.454
22:01:57,2.136,0.000,3.055,2.903,0.327,2.444
22:01:52,2.136,0.000,3.060,2.898,0.337,2.419
22:01:47,2.141,0.000,3.060,2.903,0.337,2.439
22:01:42,2.053,0.000,3.055,2.893,0.337,2.449
22:01:37,2.185,0.000,3.055,2.898,0.342,2.449
22:01:32,2.219,0.000,3.060,2.898,0.342,2.429
22:01:27,2.082,0.000,3.045,2.898,0.342,2.439
22:01:22,2.199,0.000,3.069,2.908,0.342,2.439
22:01:17,2.204,0.000,3.065,2.898,0.342,2.458
22:01:12,2.224,0.000,3.045,2.889,0.342,2.449
22:01:07,2.195,0.000,3.045,2.893,0.342,2.375
22:01:02,2.165,0.000,3.060,2.898,0.342,2.429
22:00:57,2.146,0.000,3.065,2.898,0.347,2.370
22:00:52,2.087,0.000,3.050,2.908,0.342,2.488
22:00:47,2.111,0.000,3.045,2.893,0.342,2.454
22:00:42,2.033,0.000,3.055,2.889,0.337,2.429
22:00:37,2.199,0.000,3.045,2.893,0.337,2.458
22:00:32,2.180,0.000,3.060,2.898,0.342,2.493
22:00:27,2.204,0.000,3.065,2.903,0.342,2.473
22:00:22,2.116,0.000,3.065,2.903,0.337,2.419
22:00:17,2.180,0.000,3.065,2.879,0.337,2.478
22:00:12,2.102,0.000,3.055,2.898,0.327,2.493
22:00:07,2.116,0.000,3.065,2.898,0.332,2.493
22:00:02,2.121,0.000,3.055,2.898,0.332,2.473
21:59:57,2.170,0.000,3.060,2.889,0.327,2.507
21:59:52,2.141,0.000,3.055,2.903,0.327,2.527
21:59:47,2.258,0.000,3.060,2.898,0.327,2.517
21:59:42,2.243,0.000,3.065,2.903,0.318,2.498
21:59:37,2.131,0.000,3.099,2.884,0.318,2.424
21:59:32,2.126,0.000,3.055,2.908,0.318,2.512
21:59:27,2.116,0.000,3.060,2.898,0.318,2.522
21:59:22,2.111,0.000,3.060,2.908,0.327,2.522
21:59:17,2.185,0.000,3.069,2.903,0.327,2.507
21:59:12,2.019,0.000,3.060,2.893,0.332,2.395
21:59:07,2.121,0.000,3.055,2.889,0.327,2.517
21:59:02,2.229,0.000,3.060,2.908,0.318,2.517
21:58:57,2.243,0.000,3.055,2.893,0.323,2.502
21:58:52,2.092,0.000,3.060,2.893,0.332,2.522
21:58:47,2.102,0.000,3.060,2.884,0.332,2.488
21:58:42,2.234,0.000,3.060,2.903,0.332,2.527
21:58:37,2.151,0.000,3.050,2.903,0.332,2.542
21:58:32,2.102,0.000,3.060,2.898,0.332,2.468
21:58:27,2.111,0.000,3.065,2.879,0.332,2.434
21:58:22,2.234,0.000,3.060,2.903,0.327,2.517
21:58:17,2.219,0.000,3.060,2.908,0.327,2.522
21:58:12,2.229,0.000,3.050,2.898,0.318,2.493
21:58:07,2.175,0.000,3.050,2.889,0.323,2.507
21:58:02,2.141,0.000,3.060,2.869,0.323,2.502
21:57:57,2.283,0.000,3.060,2.893,0.332,2.537
21:57:52,2.190,0.000,3.050,2.893,0.318,2.527
21:57:47,2.097,0.000,3.055,2.893,0.332,2.542
21:57:42,2.136,0.000,3.050,2.893,0.327,2.419
21:57:37,2.253,0.000,3.065,2.889,0.332,2.512
21:57:32,2.253,0.000,3.060,2.903,0.332,2.507
21:57:27,2.116,0.000,3.060,2.893,0.332,2.517
21:57:22,2.204,0.000,3.055,2.898,0.332,2.444
21:57:17,2.131,0.000,3.060,2.869,0.332,2.468
21:57:12,2.131,0.000,3.050,2.898,0.337,2.478
21:57:07,2.155,0.000,3.060,2.903,0.327,2.493
21:57:02,2.234,0.000,3.055,2.898,0.337,2.468
21:56:57,1.989,0.000,3.060,2.893,0.327,2.444
21:56:52,2.199,0.000,3.060,2.889,0.332,2.498
21:56:47,2.102,0.000,3.060,2.898,0.332,2.522
21:56:42,2.258,0.000,3.050,2.903,0.332,2.502
21:56:37,2.072,0.000,3.069,2.903,0.332,2.483
21:56:32,2.151,0.000,3.055,2.874,0.327,2.488
21:56:27,2.126,0.000,3.060,2.903,0.327,2.493
21:56:22,2.151,0.000,3.060,2.893,0.327,2.493
21:56:17,2.151,0.000,3.065,2.898,0.318,2.522
21:56:12,1.984,0.000,3.055,2.898,0.327,2.507
21:56:07,2.180,0.000,3.060,2.908,0.327,2.507
21:56:02,2.190,0.000,3.055,2.893,0.323,2.493
21:55:57,2.248,0.000,3.065,2.898,0.323,2.502
21:55:52,2.180,0.000,3.055,2.903,0.323,2.454
21:55:47,1.955,0.000,3.060,2.889,0.327,2.512
21:55:42,2.185,0.000,3.055,2.903,0.323,2.483
21:55:37,2.131,0.000,3.050,2.889,0.323,2.493
21:55:32,2.258,0.000,3.065,2.893,0.323,2.483
21:55:27,2.028,0.000,3.060,2.898,0.323,2.410
21:55:22,2.126,0.000,3.060,2.903,0.323,2.498
21:55:17,2.185,0.000,3.055,2.913,0.308,2.522
21:55:12,2.278,0.000,3.055,2.908,0.318,2.512
21:55:07,2.111,0.000,3.060,2.893,0.323,2.463
21:55:02,2.048,0.000,3.065,2.884,0.318,2.414
21:54:57,2.136,0.000,3.055,2.903,0.323,2.498
21:54:52,2.190,0.000,3.065,2.903,0.308,2.537
21:54:47,2.273,0.000,3.050,2.903,0.323,2.527
21:54:42,2.126,0.000,3.050,2.893,0.318,2.449
21:54:37,2.151,0.000,3.065,2.874,0.308,2.517
21:54:32,2.165,0.000,3.055,2.908,0.323,2.542
21:54:27,2.107,0.000,3.065,2.898,0.318,2.522
21:54:22,2.239,0.000,3.045,2.908,0.313,2.502
21:54:17,2.072,0.000,3.050,2.879,0.313,2.488
21:54:12,2.239,0.000,3.065,2.913,0.318,2.542
21:54:07,2.141,0.000,3.055,2.908,0.323,2.507
21:54:02,2.165,0.000,3.069,2.903,0.308,2.517
21:53:57,2.111,0.000,3.055,2.889,0.318,2.493
21:53:52,2.014,0.000,3.045,2.893,0.318,2.302
21:53:47,2.204,0.000,3.065,2.898,0.323,2.522
21:53:42,2.190,0.000,3.050,2.903,0.323,2.512
21:53:37,2.087,0.000,3.065,2.937,0.332,2.468
21:53:32,2.121,0.000,3.060,2.898,0.332,2.287
21:53:27,2.209,0.000,3.055,2.898,0.332,2.512
21:53:22,2.121,0.000,3.060,2.903,0.332,2.517
21:53:17,2.268,0.000,3.055,2.913,0.327,2.488
21:53:12,2.136,0.000,3.065,2.908,0.332,2.449
21:53:07,2.028,0.000,3.055,2.854,0.332,2.493
21:53:02,2.243,0.000,3.060,2.898,0.327,2.502
21:52:57,2.136,0.000,3.050,2.898,0.318,2.483
21:52:52,2.146,0.000,3.060,2.893,0.332,2.488
21:52:47,2.087,0.000,3.060,2.893,0.327,2.468
21:52:42,2.199,0.000,3.055,2.893,0.327,2.488
21:52:37,2.170,0.000,3.055,2.889,0.332,2.473
21:52:32,2.121,0.000,3.055,2.903,0.332,2.439
21:52:27,2.175,0.000,3.055,2.893,0.332,2.468
21:52:22,2.126,0.000,3.060,2.874,0.327,2.454
21:52:17,2.180,0.000,3.055,2.898,0.318,2.458
21:52:12,2.229,0.000,3.060,2.903,0.327,2.468
21:52:07,2.146,0.000,3.060,2.908,0.332,2.454
21:52:02,2.019,0.000,3.069,2.889,0.332,2.400
21:51:57,2.175,0.000,3.055,2.908,0.327,2.488
21:51:52,2.072,0.000,3.065,2.893,0.332,2.463
21:51:47,2.155,0.000,3.055,2.898,0.327,2.468
21:51:42,2.170,0.000,3.065,2.893,0.332,2.410
21:51:37,2.102,0.000,3.055,2.884,0.323,2.502
21:51:32,2.092,0.000,3.055,2.898,0.318,2.463
21:51:27,2.111,0.000,3.060,2.898,0.318,2.483
21:51:22,2.131,0.000,3.055,2.889,0.323,2.463
21:51:17,2.063,0.000,3.060,2.893,0.323,2.502
21:51:12,2.219,0.000,3.065,2.913,0.318,2.488
21:51:07,2.097,0.000,3.060,2.908,0.318,2.483
21:51:02,2.258,0.000,3.055,2.898,0.313,2.488
21:50:57,2.082,0.000,3.050,2.889,0.308,2.502
21:50:52,2.195,0.000,3.069,2.874,0.313,2.424
21:50:47,2.199,0.000,3.050,2.903,0.318,2.507
21:50:42,2.107,0.000,3.055,2.908,0.313,2.493
21:50:37,2.097,0.000,3.045,2.903,0.318,2.473
21:50:32,2.067,0.000,3.055,2.908,0.318,2.356
21:50:27,2.165,0.000,3.050,2.898,0.318,2.478
21:50:22,2.170,0.000,3.055,2.913,0.318,2.483
21:50:17,2.146,0.000,3.055,2.903,0.323,2.454
21:50:12,2.219,0.000,3.060,2.903,0.323,2.410
21:50:07,2.141,0.000,3.050,2.884,0.323,2.444
21:50:02,2.155,0.000,3.060,2.893,0.323,2.493
21:49:57,2.087,0.000,3.060,2.908,0.323,2.463
21:49:52,2.092,0.000,3.055,2.903,0.323,2.478
21:49:47,2.155,0.000,3.060,2.879,0.323,2.463
